"","Reporter","ReporterISO","Partner","PartnerISO","Year","ttl_val"
"1049","Brazil","BRA","World","WLD",2001,88441347
"1050","Belize","BLZ","World","WLD",2001,519539688
"1051","Belize","BLZ","World","WLD",2001,181888966
"1052","Bulgaria","BGR","World","WLD",2001,7278158957
"1053","Bulgaria","BGR","World","WLD",2001,5113888232
"1054","Myanmar","MMR","World","WLD",2001,2896279340
"1055","Belarus","BLR","World","WLD",2001,8286374600
"1056","Belarus","BLR","World","WLD",2001,7450644000
"1057","Cambodia","KHM","World","WLD",2001,1506907504
"1058","Cambodia","KHM","World","WLD",2001,1499274357
"1059","Cameroon","CMR","World","WLD",2001,1848351263
"1060","Cameroon","CMR","World","WLD",2001,1744966784
"1061","Canada","CAN","World","WLD",2001,221623728694
"1062","Canada","CAN","World","WLD",2001,261058774883
"1063","Canada","CAN","World","WLD",2001,18644216177
"1064","Canada","CAN","World","WLD",2001,4588398807
"1065","Cabo Verde","CPV","World","WLD",2001,247531264
"1066","Cabo Verde","CPV","World","WLD",2001,9754001
"1067","Sri Lanka","LKA","World","WLD",2001,5417779168
"1068","Sri Lanka","LKA","World","WLD",2001,4723871679
"1069","Sri Lanka","LKA","World","WLD",2001,85344425
"1070","Chile","CHL","World","WLD",2001,16136155354
"1071","Chile","CHL","World","WLD",2001,18745414508
"1072","China","CHN","World","WLD",2001,243552880618
"1073","China","CHN","World","WLD",2001,266098208590
"1074","China","CHN","World","WLD",2001,8765500050
"1075","Colombia","COL","World","WLD",2001,12820352186
"1076","Colombia","COL","World","WLD",2001,12301486486
"1077","Mayotte","MYT","World","WLD",2001,160118277
"1078","Mayotte","MYT","World","WLD",2001,3504403
"1079","Mayotte","MYT","World","WLD",2001,3406
"1080","Cook Isds","COK","World","WLD",2001,46879292
"1081","Cook Isds","COK","World","WLD",2001,6823828
"1082","Cook Isds","COK","World","WLD",2001,5161
"1083","Costa Rica","CRI","World","WLD",2001,6272271371
"1084","Costa Rica","CRI","World","WLD",2001,4715789488
"1085","Croatia","HRV","World","WLD",2001,9147129932
"1086","Croatia","HRV","World","WLD",2001,4665908208
"1087","Cuba","CUB","World","WLD",2001,4845781878
"1088","Cuba","CUB","World","WLD",2001,1664828512
"1089","Cyprus","CYP","World","WLD",2001,3924683234
"1090","Cyprus","CYP","World","WLD",2001,997160970
"1091","Cyprus","CYP","World","WLD",2001,591269793
"1092","Cyprus","CYP","World","WLD",2001,2140869
"1093","Czechia","CZE","World","WLD",2001,36476653549
"1094","Czechia","CZE","World","WLD",2001,33384210374
"1095","Benin","BEN","World","WLD",2001,601510182
"1096","Benin","BEN","World","WLD",2001,204165363
"1097","Denmark","DNK","World","WLD",2001,44625173798
"1098","Denmark","DNK","World","WLD",2001,50973842380
"1099","Dominica","DMA","World","WLD",2001,131050626
"1100","Dominica","DMA","World","WLD",2001,43396107
"1101","Dominica","DMA","World","WLD",2001,2038545
"1102","Dominican Rep.","DOM","World","WLD",2001,5496743936
"1103","Dominican Rep.","DOM","World","WLD",2001,814348992
"1104","Ecuador","ECU","World","WLD",2001,5362914097
"1105","Ecuador","ECU","World","WLD",2001,4647491551
"1106","Ecuador","ECU","World","WLD",2001,48263
"1107","El Salvador","SLV","World","WLD",2001,5026519683
"1108","El Salvador","SLV","World","WLD",2001,2863774313
"1109","Ethiopia","ETH","World","WLD",2001,1811180301
"1110","Ethiopia","ETH","World","WLD",2001,386374914
"1111","Estonia","EST","World","WLD",2001,5207843491
"1112","Estonia","EST","World","WLD",2001,3996831790
"1113","Estonia","EST","World","WLD",2001,1584843
"1114","Faeroe Isds","FRO","World","WLD",2001,499838537
"1115","Faeroe Isds","FRO","World","WLD",2001,521707282
"1116","Fiji","FJI","World","WLD",2001,737241741
"1117","Fiji","FJI","World","WLD",2001,460582117
"1118","Finland","FIN","World","WLD",2001,33267927177
"1119","Finland","FIN","World","WLD",2001,44300007648
"1120","France","FRA","World","WLD",2001,293865640535
"1121","France","FRA","World","WLD",2001,289599104778
"1122","France","FRA","World","WLD",2001,3218478535
"1123","French Polynesia","PYF","World","WLD",2001,1016677283
"1124","French Polynesia","PYF","World","WLD",2001,175563339
"1125","Gabon","GAB","World","WLD",2001,1001078714
"1126","Gabon","GAB","World","WLD",2001,2520872259
"1127","Georgia","GEO","World","WLD",2001,753227816
"1128","Georgia","GEO","World","WLD",2001,317636108
"1129","Germany","DEU","World","WLD",2001,486022068000
"1130","Germany","DEU","World","WLD",2001,571426720000
"1131","Greece","GRC","World","WLD",2001,28434455939
"1132","Greece","GRC","World","WLD",2001,10402391191
"1133","Greenland","GRL","World","WLD",2001,343889923
"1134","Greenland","GRL","World","WLD",2001,267738063
"1135","Grenada","GRD","World","WLD",2001,212155786
"1136","Grenada","GRD","World","WLD",2001,58638839
"1137","Grenada","GRD","World","WLD",2001,4595540
"1138","Guatemala","GTM","World","WLD",2001,5597373901
"1139","Guatemala","GTM","World","WLD",2001,2411677538
"1140","Guinea","GIN","World","WLD",2001,597420096
"1141","Guinea","GIN","World","WLD",2001,572781490
"1142","Guyana","GUY","World","WLD",2001,586479659
"1143","Guyana","GUY","World","WLD",2001,481230729
"1144","Guyana","GUY","World","WLD",2001,4179533
"1145","Honduras","HND","World","WLD",2001,2926704801
"1146","Honduras","HND","World","WLD",2001,1148561328
"1147","Honduras","HND","World","WLD",2001,165579005
"1148","China, Hong Kong SAR","HKG","World","WLD",2001,202008927992
"1149","China, Hong Kong SAR","HKG","World","WLD",2001,191067244191
"1150","China, Hong Kong SAR","HKG","World","WLD",2001,170794284680
"1151","Hungary","HUN","World","WLD",2001,33681734000
"1152","Hungary","HUN","World","WLD",2001,30497719000
"1153","Iceland","ISL","World","WLD",2001,2279336835
"1154","Iceland","ISL","World","WLD",2001,2017107901
"1155","Indonesia","IDN","World","WLD",2001,30962141083
"1156","Indonesia","IDN","World","WLD",2001,56316866700
"1157","Indonesia","IDN","World","WLD",2001,264756519
"1158","Iran","IRN","World","WLD",2001,16173077887
"1159","Iran","IRN","World","WLD",2001,2.3904e+10
"1160","Ireland","IRL","World","WLD",2001,51375643592
"1161","Ireland","IRL","World","WLD",2001,82972822110
"1162","Israel","ISR","World","WLD",2001,33303113000
"1163","Israel","ISR","World","WLD",2001,29061770000
"1164","Italy","ITA","World","WLD",2001,236126622376
"1165","Italy","ITA","World","WLD",2001,244252016495
"1166","Côte d'Ivoire","CIV","World","WLD",2001,2547863503
"1167","Côte d'Ivoire","CIV","World","WLD",2001,3649815674
"1168","Jamaica","JAM","World","WLD",2001,3402566396
"1169","Jamaica","JAM","World","WLD",2001,1223116443
"1170","Jamaica","JAM","World","WLD",2001,25926823
"1171","Japan","JPN","World","WLD",2001,349291914271
"1172","Japan","JPN","World","WLD",2001,403344076901
"1173","Kazakhstan","KAZ","World","WLD",2001,6280202000
"1174","Kazakhstan","KAZ","World","WLD",2001,8485515400
"1175","Jordan","JOR","World","WLD",2001,4871335641
"1176","Jordan","JOR","World","WLD",2001,2294435873
"1177","Jordan","JOR","World","WLD",2001,386975716
"1178","Kenya","KEN","World","WLD",2001,4007964729
"1179","Kenya","KEN","World","WLD",2001,1520119132
"1180","Rep. of Korea","KOR","World","WLD",2001,141097085957
"1181","Rep. of Korea","KOR","World","WLD",2001,150430885651
"1182","Kyrgyzstan","KGZ","World","WLD",2001,467244870
"1183","Kyrgyzstan","KGZ","World","WLD",2001,476151634
"1184","Lebanon","LBN","World","WLD",2001,7290372448
"1185","Lebanon","LBN","World","WLD",2001,889296930
"1186","Latvia","LVA","World","WLD",2001,3504416986
"1187","Latvia","LVA","World","WLD",2001,2000733101
"1188","Lithuania","LTU","World","WLD",2001,6353270743
"1189","Lithuania","LTU","World","WLD",2001,4583049510
"1190","Luxembourg","LUX","World","WLD",2001,11187657219
"1191","Luxembourg","LUX","World","WLD",2001,8259975150
"1192","China, Macao SAR","MAC","World","WLD",2001,2823500760
"1193","China, Macao SAR","MAC","World","WLD",2001,2299494836
"1194","China, Macao SAR","MAC","World","WLD",2001,416393664
"1195","China, Macao SAR","MAC","World","WLD",2001,437350456
"1196","Madagascar","MDG","World","WLD",2001,920189643
"1197","Madagascar","MDG","World","WLD",2001,947617720
"1198","Madagascar","MDG","World","WLD",2001,141648611
"1199","Malawi","MWI","World","WLD",2001,561593386
"1200","Malawi","MWI","World","WLD",2001,449409880
"1201","Malawi","MWI","World","WLD",2001,12495948
"1202","Malawi","MWI","World","WLD",2001,18760
"1203","Malaysia","MYS","World","WLD",2001,73846608845
"1204","Malaysia","MYS","World","WLD",2001,88004108096
"1205","Maldives","MDV","World","WLD",2001,387885184
"1206","Maldives","MDV","World","WLD",2001,76688392
"1207","Mali","MLI","World","WLD",2001,987956836
"1208","Mali","MLI","World","WLD",2001,712872539
"1209","Malta","MLT","World","WLD",2001,2725032393
"1210","Malta","MLT","World","WLD",2001,1758218235
"1211","Mauritania","MRT","World","WLD",2001,374066252
"1212","Mauritania","MRT","World","WLD",2001,346908751
"1213","Mauritius","MUS","World","WLD",2001,1994806239
"1214","Mauritius","MUS","World","WLD",2001,1588614446
"1215","Mauritius","MUS","World","WLD",2001,66646569
"1216","Mexico","MEX","World","WLD",2001,168376890806
"1217","Mexico","MEX","World","WLD",2001,158386216926
"1218","Other Asia, nes",NA,"World","WLD",2001,107228252983
"1219","Other Asia, nes",NA,"World","WLD",2001,122865858265
"1220","Mongolia","MNG","World","WLD",2001,630122420
"1221","Mongolia","MNG","World","WLD",2001,523223393
"1222","Rep. of Moldova","MDA","World","WLD",2001,892475652
"1223","Rep. of Moldova","MDA","World","WLD",2001,568126635
"1224","Rep. of Moldova","MDA","World","WLD",2001,18190271
"1225","Mozambique","MOZ","World","WLD",2001,1063107906
"1226","Mozambique","MOZ","World","WLD",2001,703133599
"1227","Oman","OMN","World","WLD",2001,5797973543
"1228","Oman","OMN","World","WLD",2001,11073950286
"1229","Namibia","NAM","World","WLD",2001,1500564135
"1230","Namibia","NAM","World","WLD",2001,1362661684
"1231","Netherlands","NLD","World","WLD",2001,195562207699
"1232","Netherlands","NLD","World","WLD",2001,216157868852
"1233","Aruba","ABW","World","WLD",2001,836234454
"1234","Aruba","ABW","World","WLD",2001,148856140
"1235","New Caledonia","NCL","World","WLD",2001,931673439
"1236","New Caledonia","NCL","World","WLD",2001,406977222
"1237","New Zealand","NZL","World","WLD",2001,13306946337
"1238","New Zealand","NZL","World","WLD",2001,13729685053
"1239","New Zealand","NZL","World","WLD",2001,459614664
"1240","Nicaragua","NIC","World","WLD",2001,1773378962
"1241","Nicaragua","NIC","World","WLD",2001,532239546
"1242","Niger","NER","World","WLD",2001,383748353
"1243","Niger","NER","World","WLD",2001,211268937
"1244","Nigeria","NGA","World","WLD",2001,7958202243
"1245","Nigeria","NGA","World","WLD",2001,18046400025
"1246","Norway","NOR","World","WLD",2001,32951419171
"1247","Norway","NOR","World","WLD",2001,59217129169
"1248","Panama","PAN","World","WLD",2001,2986386767
"1249","Panama","PAN","World","WLD",2001,809045459
"1250","Paraguay","PRY","World","WLD",2001,2181917183
"1251","Paraguay","PRY","World","WLD",2001,2356518656
"1252","Peru","PER","World","WLD",2001,7315939125
"1253","Peru","PER","World","WLD",2001,6825610607
"1254","Philippines","PHL","World","WLD",2001,34943391304
"1255","Philippines","PHL","World","WLD",2001,32150202592
"1256","Poland","POL","World","WLD",2001,49447434000
"1257","Poland","POL","World","WLD",2001,35367141000
"1258","Portugal","PRT","World","WLD",2001,39456360071
"1259","Portugal","PRT","World","WLD",2001,24086405739
"1260","Qatar","QAT","World","WLD",2001,3757831424
"1261","Qatar","QAT","World","WLD",2001,10705850368
"1262","Romania","ROU","World","WLD",2001,15551616000
"1263","Romania","ROU","World","WLD",2001,11384993792
"1264","Russian Federation","RUS","World","WLD",2001,41865361958
"1265","Russian Federation","RUS","World","WLD",2001,99868397027
"1266","Rwanda","RWA","World","WLD",2001,278683655
"1267","Rwanda","RWA","World","WLD",2001,186706562
"1268","Rwanda","RWA","World","WLD",2001,130669426
"1269","Saint Kitts and Nevis","KNA","World","WLD",2001,189071199
"1270","Saint Kitts and Nevis","KNA","World","WLD",2001,30949175
"1271","Saint Kitts and Nevis","KNA","World","WLD",2001,2410397
"1272","Saint Lucia","LCA","World","WLD",2001,275834024
"1273","Saint Lucia","LCA","World","WLD",2001,44809121
"1274","Saint Lucia","LCA","World","WLD",2001,4769412
"1275","Saint Vincent and the Grenadines","VCT","World","WLD",2001,186471804
"1276","Saint Vincent and the Grenadines","VCT","World","WLD",2001,44600752
"1277","Saint Vincent and the Grenadines","VCT","World","WLD",2001,5981552
"1278","Sao Tome and Principe","STP","World","WLD",2001,28525365
"1279","Sao Tome and Principe","STP","World","WLD",2001,2622666
"1280","Saudi Arabia","SAU","World","WLD",2001,29154366310
"1281","Saudi Arabia","SAU","World","WLD",2001,67674040859
"1282","Saudi Arabia","SAU","World","WLD",2001,855150402
"1283","Senegal","SEN","World","WLD",2001,1724459999
"1284","Senegal","SEN","World","WLD",2001,782404578
"1285","Seychelles","SYC","World","WLD",2001,476133362
"1286","Seychelles","SYC","World","WLD",2001,216156836
"1287","Seychelles","SYC","World","WLD",2001,63448358
"1288","India","IND","World","WLD",2001,50671105810
"1289","India","IND","World","WLD",2001,43878488724
"1290","Singapore","SGP","World","WLD",2001,116002509920
"1291","Singapore","SGP","World","WLD",2001,121753788784
"1292","Slovakia","SVK","World","WLD",2001,14769682306
"1293","Slovakia","SVK","World","WLD",2001,12635923084
"1294","Viet Nam","VNM","World","WLD",2001,16217930602
"1295","Viet Nam","VNM","World","WLD",2001,15029192447
"1296","Slovenia","SVN","World","WLD",2001,10146304376
"1297","Slovenia","SVN","World","WLD",2001,9252429928
"1298","South Africa","ZAF","World","WLD",2001,25595222834
"1299","South Africa","ZAF","World","WLD",2001,25997548577
"1300","Zimbabwe","ZWE","World","WLD",2001,1416477345
"1301","Zimbabwe","ZWE","World","WLD",2001,1120045146
"1302","Zimbabwe","ZWE","World","WLD",2001,3438285
"1303","Spain","ESP","World","WLD",2001,154992565305
"1304","Spain","ESP","World","WLD",2001,116148836649
"1305","Spain","ESP","World","WLD",2001,3020516748
"1306","Spain","ESP","World","WLD",2001,414224085
"1307","Fmr Sudan","SDN","World","WLD",2001,1949730397
"1308","Fmr Sudan","SDN","World","WLD",2001,1819744601
"1309","Fmr Sudan","SDN","World","WLD",2001,64632722
"1310","Eswatini","SWZ","World","WLD",2001,948817855
"1311","Eswatini","SWZ","World","WLD",2001,781588160
"1312","Eswatini","SWZ","World","WLD",2001,8942792
"1313","Sweden","SWE","World","WLD",2001,63536271623
"1314","Sweden","SWE","World","WLD",2001,76303316484
"1315","Switzerland","CHE","World","WLD",2001,95326742664
"1316","Switzerland","CHE","World","WLD",2001,93341284648
"1317","Syria","SYR","World","WLD",2001,18761324961
"1318","Syria","SYR","World","WLD",2001,20798641934
"1319","Thailand","THA","World","WLD",2001,61960580577
"1320","Thailand","THA","World","WLD",2001,64919225910
"1321","Thailand","THA","World","WLD",2001,1017005254
"1322","Togo","TGO","World","WLD",2001,354964440
"1323","Togo","TGO","World","WLD",2001,220245828
"1324","Trinidad and Tobago","TTO","World","WLD",2001,3938985342
"1325","Trinidad and Tobago","TTO","World","WLD",2001,5115437006
"1326","United Arab Emirates","ARE","World","WLD",2001,30544757668
"1327","United Arab Emirates","ARE","World","WLD",2001,32669157299
"1328","United Arab Emirates","ARE","World","WLD",2001,8562014831
"1329","Tunisia","TUN","World","WLD",2001,9526901548
"1330","Tunisia","TUN","World","WLD",2001,6608604992
"1331","Turkey","TUR","World","WLD",2001,41399079443
"1332","Turkey","TUR","World","WLD",2001,31333944395
"1333","Uganda","UGA","World","WLD",2001,1005478653
"1334","Uganda","UGA","World","WLD",2001,450527172
"1335","Uganda","UGA","World","WLD",2001,37274642
"1336","Uganda","UGA","World","WLD",2001,2401902
"1337","Ukraine","UKR","World","WLD",2001,15775092660
"1338","Ukraine","UKR","World","WLD",2001,16264734340
"1339","North Macedonia","MKD","World","WLD",2001,1687599755
"1340","North Macedonia","MKD","World","WLD",2001,1155068196
"1341","United Kingdom","GBR","World","WLD",2001,358702944795
"1342","United Kingdom","GBR","World","WLD",2001,279425458536
"1343","United Kingdom","GBR","World","WLD",2001,4921059144
"1344","United Rep. of Tanzania","TZA","World","WLD",2001,1728924816
"1345","United Rep. of Tanzania","TZA","World","WLD",2001,768322740
"1346","USA","USA","World","WLD",2001,1140900159185
"1347","USA","USA","World","WLD",2001,729080421077
"1348","USA","USA","World","WLD",2001,64778211655
"1349","Burkina Faso","BFA","World","WLD",2001,788427905
"1350","Burkina Faso","BFA","World","WLD",2001,188240936
"1351","Uruguay","URY","World","WLD",2001,3060842699
"1352","Uruguay","URY","World","WLD",2001,2057579754
"1353","Venezuela","VEN","World","WLD",2001,16435588338
"1354","Venezuela","VEN","World","WLD",2001,25304275826
"1355","Samoa","WSM","World","WLD",2001,136000192
"1356","Samoa","WSM","World","WLD",2001,62670364
"1357","Samoa","WSM","World","WLD",2001,70827
"1358","Serbia and Montenegro","SCG","World","WLD",2001,4837039151
"1359","Serbia and Montenegro","SCG","World","WLD",2001,1903293491
"1360","Azerbaijan","AZE","World","WLD",1997,794337920
"1361","Azerbaijan","AZE","World","WLD",1997,781308992
"1362","Bangladesh","BGD","World","WLD",1997,6784461253
"1363","Bangladesh","BGD","World","WLD",1997,4017455594
"1364","Barbados","BRB","World","WLD",1997,995204672
"1365","Barbados","BRB","World","WLD",1997,282927072
"1366","Barbados","BRB","World","WLD",1997,72463520
"1367","Bermuda","BMU","World","WLD",1997,587153344
"1368","Belize","BLZ","World","WLD",1997,286067639
"1369","Belize","BLZ","World","WLD",1997,176190657
"1370","Belize","BLZ","World","WLD",1997,17253303
"1371","Brunei Darussalam","BRN","World","WLD",1997,2110429184
"1372","Brunei Darussalam","BRN","World","WLD",1997,2657078784
"1373","Burundi","BDI","World","WLD",1997,120567432
"1374","Burundi","BDI","World","WLD",1997,68744928
"1375","Cameroon","CMR","World","WLD",1997,1496454528
"1376","Cameroon","CMR","World","WLD",1997,1859308416
"1377","Comoros","COM","World","WLD",1997,55029108
"1378","Comoros","COM","World","WLD",1997,5628310
"1379","Dominica","DMA","World","WLD",1997,133222512
"1380","Dominica","DMA","World","WLD",1997,51930356
"1381","Dominica","DMA","World","WLD",1997,942135
"1382","Dominican Rep.","DOM","World","WLD",1997,4763227648
"1383","Ethiopia","ETH","World","WLD",1997,1113276032
"1384","Ethiopia","ETH","World","WLD",1997,553974976
"1385","Georgia","GEO","World","WLD",1997,941717999
"1386","Georgia","GEO","World","WLD",1997,239786238
"1387","Ghana","GHA","World","WLD",1997,3352422912
"1388","Ghana","GHA","World","WLD",1997,1634695808
"1389","Ghana","GHA","World","WLD",1997,4561141
"1390","Kiribati","KIR","World","WLD",1997,38944756
"1391","Kiribati","KIR","World","WLD",1997,5112970
"1392","Kiribati","KIR","World","WLD",1997,893893
"1393","Grenada","GRD","World","WLD",1997,167667600
"1394","Grenada","GRD","World","WLD",1997,25964948
"1395","Grenada","GRD","World","WLD",1997,2298240
"1396","Guinea","GIN","World","WLD",1997,619702464
"1397","Guinea","GIN","World","WLD",1997,684462720
"1398","Guinea","GIN","World","WLD",1997,76911104
"1399","Côte d'Ivoire","CIV","World","WLD",1997,2750775808
"1400","Côte d'Ivoire","CIV","World","WLD",1997,4166296832
"1401","Jamaica","JAM","World","WLD",1997,3112902144
"1402","Jamaica","JAM","World","WLD",1997,1386105728
"1403","Jamaica","JAM","World","WLD",1997,32530168
"1404","Kazakhstan","KAZ","World","WLD",1997,4298612927
"1405","Kazakhstan","KAZ","World","WLD",1997,6486645811
"1406","Jordan","JOR","World","WLD",1997,3842759936
"1407","Jordan","JOR","World","WLD",1997,1576327936
"1408","Jordan","JOR","World","WLD",1997,287998848
"1409","Malawi","MWI","World","WLD",1997,541609828
"1410","Malawi","MWI","World","WLD",1997,15164072
"1411","Mali","MLI","World","WLD",1997,680801472
"1412","Mali","MLI","World","WLD",1997,302353152
"1413","Mali","MLI","World","WLD",1997,5364447
"1414","Other Asia, nes",NA,"World","WLD",1997,114363883520
"1415","Other Asia, nes",NA,"World","WLD",1997,122080378880
"1416","Other Asia, nes",NA,"World","WLD",1997,2096339968
"1417","Rep. of Moldova","MDA","World","WLD",1997,746783370
"1418","Rep. of Moldova","MDA","World","WLD",1997,567758895
"1419","Morocco","MAR","World","WLD",1997,7877528576
"1420","Morocco","MAR","World","WLD",1997,4674169856
"1421","Mozambique","MOZ","World","WLD",1997,760048567
"1422","Mozambique","MOZ","World","WLD",1997,229624775
"1423","Oman","OMN","World","WLD",1997,5025955328
"1424","Oman","OMN","World","WLD",1997,7630663168
"1425","Niger","NER","World","WLD",1997,345074112
"1426","Niger","NER","World","WLD",1997,329179712
"1427","Niger","NER","World","WLD",1997,145252192
"1428","Nigeria","NGA","World","WLD",1997,6363504760
"1429","Nigeria","NGA","World","WLD",1997,11163923370
"1430","Panama","PAN","World","WLD",1997,2991000320
"1431","Panama","PAN","World","WLD",1997,658051392
"1432","Paraguay","PRY","World","WLD",1997,3403352320
"1433","Paraguay","PRY","World","WLD",1997,1141002368
"1434","Peru","PER","World","WLD",1997,8558284288
"1435","Peru","PER","World","WLD",1997,6759378432
"1436","Philippines","PHL","World","WLD",1997,38580924416
"1437","Philippines","PHL","World","WLD",1997,25227692032
"1438","Rwanda","RWA","World","WLD",1997,285468864
"1439","Rwanda","RWA","World","WLD",1997,53827416
"1440","Saint Kitts and Nevis","KNA","World","WLD",1997,147167824
"1441","Saint Kitts and Nevis","KNA","World","WLD",1997,41072368
"1442","Saint Kitts and Nevis","KNA","World","WLD",1997,5492784
"1443","Saint Lucia","LCA","World","WLD",1997,332204000
"1444","Saint Lucia","LCA","World","WLD",1997,61250064
"1445","Saint Lucia","LCA","World","WLD",1997,4608871
"1446","Saint Vincent and the Grenadines","VCT","World","WLD",1997,182020336
"1447","Saint Vincent and the Grenadines","VCT","World","WLD",1997,46063944
"1448","Saint Vincent and the Grenadines","VCT","World","WLD",1997,3636701
"1449","Fmr Sudan","SDN","World","WLD",1997,1633988224
"1450","Fmr Sudan","SDN","World","WLD",1997,490447040
"1451","Fmr Sudan","SDN","World","WLD",1997,1796800
"1452","Thailand","THA","World","WLD",1997,62461686829
"1453","Thailand","THA","World","WLD",1997,58282513306
"1454","Thailand","THA","World","WLD",1997,196767019
"1455","Togo","TGO","World","WLD",1997,631696320
"1456","Togo","TGO","World","WLD",1997,348150816
"1457","Togo","TGO","World","WLD",1997,109721432
"1458","Trinidad and Tobago","TTO","World","WLD",1997,3059441408
"1459","Trinidad and Tobago","TTO","World","WLD",1997,2569609984
"1460","Trinidad and Tobago","TTO","World","WLD",1997,117048336
"1461","Tunisia","TUN","World","WLD",1997,7946986496
"1462","Tunisia","TUN","World","WLD",1997,5559370752
"1463","Turkmenistan","TKM","World","WLD",1997,1183429466
"1464","Turkmenistan","TKM","World","WLD",1997,751093563
"1465","Ukraine","UKR","World","WLD",1997,17124859904
"1466","Ukraine","UKR","World","WLD",1997,14217475072
"1467","Egypt","EGY","World","WLD",1997,13168464896
"1468","Egypt","EGY","World","WLD",1997,3907973888
"1469","Burkina Faso","BFA","World","WLD",1997,726500736
"1470","Burkina Faso","BFA","World","WLD",1997,224579392
"1471","Serbia and Montenegro","SCG","World","WLD",1997,4799141888
"1472","Serbia and Montenegro","SCG","World","WLD",1997,2367984896
"1473","Azerbaijan","AZE","World","WLD",1998,1076489216
"1474","Azerbaijan","AZE","World","WLD",1998,606149440
"1475","Bangladesh","BGD","World","WLD",1998,7017968265
"1476","Bangladesh","BGD","World","WLD",1998,5056914536
"1477","Barbados","BRB","World","WLD",1998,1022074176
"1478","Barbados","BRB","World","WLD",1998,258656240
"1479","Barbados","BRB","World","WLD",1998,63278856
"1480","Bhutan","BTN","World","WLD",1998,134496432
"1481","Bhutan","BTN","World","WLD",1998,108462968
"1482","Brunei Darussalam","BRN","World","WLD",1998,1565943110
"1483","Brunei Darussalam","BRN","World","WLD",1998,2306827830
"1484","Burundi","BDI","World","WLD",1998,162234928
"1485","Burundi","BDI","World","WLD",1998,86495760
"1486","Cameroon","CMR","World","WLD",1998,1495135419
"1487","Comoros","COM","World","WLD",1998,46949896
"1488","Comoros","COM","World","WLD",1998,3937605
"1489","Ethiopia","ETH","World","WLD",1998,1458664576
"1490","Ethiopia","ETH","World","WLD",1998,560282816
"1491","Ghana","GHA","World","WLD",1998,2911292416
"1492","Ghana","GHA","World","WLD",1998,1157985152
"1493","Kiribati","KIR","World","WLD",1998,32577468
"1494","Kiribati","KIR","World","WLD",1998,5543800
"1495","Grenada","GRD","World","WLD",1998,200001152
"1496","Grenada","GRD","World","WLD",1998,40593068
"1497","Grenada","GRD","World","WLD",1998,2862421
"1498","Côte d'Ivoire","CIV","World","WLD",1998,2999738880
"1499","Côte d'Ivoire","CIV","World","WLD",1998,4407409664
"1500","Malawi","MWI","World","WLD",1998,541072346
"1501","Malawi","MWI","World","WLD",1998,11103658
"1502","Other Asia, nes",NA,"World","WLD",1998,104652357632
"1503","Other Asia, nes",NA,"World","WLD",1998,112593829888
"1504","Other Asia, nes",NA,"World","WLD",1998,2011598080
"1505","Rep. of Moldova","MDA","World","WLD",1998,1023449920
"1506","Rep. of Moldova","MDA","World","WLD",1998,631815360
"1507","Rep. of Moldova","MDA","World","WLD",1998,31287374
"1508","Morocco","MAR","World","WLD",1998,10287315968
"1509","Morocco","MAR","World","WLD",1998,7155267072
"1510","Oman","OMN","World","WLD",1998,5681500672
"1511","Oman","OMN","World","WLD",1998,5518813696
"1512","Nigeria","NGA","World","WLD",1998,5764245504
"1513","Nigeria","NGA","World","WLD",1998,6868921344
"1514","Papua New Guinea","PNG","World","WLD",1998,1360059904
"1515","Papua New Guinea","PNG","World","WLD",1998,2460502528
"1516","Philippines","PHL","World","WLD",1998,31529863168
"1517","Philippines","PHL","World","WLD",1998,29496340480
"1518","Rwanda","RWA","World","WLD",1998,293061184
"1519","Rwanda","RWA","World","WLD",1998,39463932
"1520","Saint Lucia","LCA","World","WLD",1998,328167360
"1521","Saint Lucia","LCA","World","WLD",1998,53812920
"1522","Saint Lucia","LCA","World","WLD",1998,1695722
"1523","Saudi Arabia","SAU","World","WLD",1998,30012264448
"1524","Saudi Arabia","SAU","World","WLD",1998,39806951424
"1525","Saudi Arabia","SAU","World","WLD",1998,479098720
"1526","Fmr Sudan","SDN","World","WLD",1998,2058598784
"1527","Fmr Sudan","SDN","World","WLD",1998,534651712
"1528","Fmr Sudan","SDN","World","WLD",1998,33201732
"1529","Thailand","THA","World","WLD",1998,42370057556
"1530","Thailand","THA","World","WLD",1998,53583494946
"1531","Trinidad and Tobago","TTO","World","WLD",1998,3011492608
"1532","Trinidad and Tobago","TTO","World","WLD",1998,2263757312
"1533","Tunisia","TUN","World","WLD",1998,8347290112
"1534","Tunisia","TUN","World","WLD",1998,5737912832
"1535","Turkmenistan","TKM","World","WLD",1998,1007479556
"1536","Turkmenistan","TKM","World","WLD",1998,593857678
"1537","Ukraine","UKR","World","WLD",1998,14675974144
"1538","Ukraine","UKR","World","WLD",1998,12637410304
"1539","Egypt","EGY","World","WLD",1998,16478605312
"1540","Egypt","EGY","World","WLD",1998,3195258880
"1541","Burkina Faso","BFA","World","WLD",1998,796083663
"1542","Burkina Faso","BFA","World","WLD",1998,246703686
"1543","Serbia and Montenegro","SCG","World","WLD",1998,4849333760
"1544","Serbia and Montenegro","SCG","World","WLD",1998,2858166016
"1545","Barbados","BRB","World","WLD",1999,1067336896
"1546","Barbados","BRB","World","WLD",1999,250723520
"1547","Barbados","BRB","World","WLD",1999,54189888
"1548","Burundi","BDI","World","WLD",1999,131972128
